Time / Name,Hedge Funds Global,MSCI World,MSCI Emerging Markets,European Public Real Estate,S&P Crude Oil Index,Gold,Barclays US Treasury Bond Index,S&P Listed Private Equity Index
1981-10-07 00.00.00,,10.1366945,,,,31.7864,,
1981-10-08 00.00.00,,10.180214,,,,31.6037,,
1981-10-09 00.00.00,,10.123665,,,,31.9491,,
1981-10-12 00.00.00,,10.150436,,,,31.6673,,
1981-10-13 00.00.00,,10.1459963,,,,31.5483,,
1981-10-14 00.00.00,,10.017936,,,,31.7528,,
1981-10-15 00.00.00,,10.0552858,,,,32.0136,,
1981-10-16 00.00.00,,9.970373,,,,31.9056,,
1981-10-19 00.00.00,,9.868495,,,,31.3332,,
1981-10-20 00.00.00,,9.960335,,,,31.3763,,
1981-10-21 00.00.00,,10.1437105,,,,31.3814,,
1981-10-22 00.00.00,,10.096134,,,,31.7678,,
1981-10-23 00.00.00,,10.0589636,,,,31.6676,,
1981-10-26 00.00.00,,10.1025133,,,,31.6028,,
1981-10-27 00.00.00,,10.152618,,,,31.6917,,
1981-10-28 00.00.00,,10.1214515,,,,31.6746,,
1981-10-29 00.00.00,,10.065953,,,,31.0628,,
1981-10-30 00.00.00,,10.1625615,,,,30.9362,1.647,
1981-11-02 00.00.00,,10.289636,,,,30.788,,
1981-11-03 00.00.00,,10.336176,,,,30.6627,,
1981-11-04 00.00.00,,10.3054282,,,,30.6942,,
1981-11-05 00.00.00,,10.337544,,,,30.6592,,
1981-11-06 00.00.00,,10.2774713,,,,30.6734,,
1981-11-09 00.00.00,,10.2686076,,,,30.4929,,
1981-11-10 00.00.00,,10.34641,,,,30.1111,,
1981-11-11 00.00.00,,10.333459,,,,29.6434,,
1981-11-12 00.00.00,,10.3116348,,,,29.3934,,
1981-11-13 00.00.00,,10.312548,,,,29.535,,
1981-11-16 00.00.00,,10.291047,,,,29.0656,,
1981-11-17 00.00.00,,10.3929807,,,,28.8815,,
1981-11-18 00.00.00,,10.2953445,,,,29.0397,,
1981-11-19 00.00.00,,10.398981,,,,28.9021,,
1981-11-20 00.00.00,,10.569832,,,,29.2292,,
1981-11-23 00.00.00,,10.4762363,,,,28.6553,,
1981-11-24 00.00.00,,10.4684805,,,,28.5663,,
1981-11-25 00.00.00,,10.5700815,,,,29.2997,,
1981-11-26 00.00.00,,10.5958395,,,,29.2997,,
1981-11-27 00.00.00,,10.63491,,,,29.4223,,
1981-11-30 00.00.00,,10.6865313,,,,29.4813,1.7578,
1981-12-01 00.00.00,,10.6882055,,,,28.7586,,
1981-12-02 00.00.00,,10.6130115,,,,29.103,,
1981-12-03 00.00.00,,10.7238022,,,,29.9984,,
1981-12-04 00.00.00,,10.831735,,,,30.6294,,
1981-12-07 00.00.00,,10.85166,,,,30.0893,,
1981-12-08 00.00.00,,10.8488245,,,,30.1679,,
1981-12-09 00.00.00,,10.818487,,,,29.8252,,
1981-12-10 00.00.00,,10.8867555,,,,29.638,,
1981-12-11 00.00.00,,10.915707,,,,30.1986,,
1981-12-14 00.00.00,,10.792075,,,,31.0203,,
1981-12-15 00.00.00,,10.706124,,,,30.3326,,
1981-12-16 00.00.00,,10.7739765,,,,30.777,,
1981-12-17 00.00.00,,10.7911,,,,30.6984,,
1981-12-18 00.00.00,,10.8592675,,,,30.8279,,
1981-12-21 00.00.00,,10.79305,,,,30.3462,,
1981-12-22 00.00.00,,10.79808,,,,29.5704,,
1981-12-23 00.00.00,,10.799452,,,,29.6496,,
1981-12-24 00.00.00,,10.788008,,,,,,
1981-12-25 00.00.00,,10.788008,,,,,,
1981-12-28 00.00.00,,10.790093,,,,,,
1981-12-29 00.00.00,,10.77588,,,,29.23,,
1981-12-30 00.00.00,,10.72673,,,,29.1169,,
1981-12-31 00.00.00,,10.688598,,,,,1.7114,
1982-01-01 00.00.00,,10.688598,,,,,,
1982-01-04 00.00.00,,10.772844,,,,28.914,,
1982-01-05 00.00.00,,10.668939,,,,29.7178,,
1982-01-06 00.00.00,,10.569735,,,,29.45,,
1982-01-07 00.00.00,,10.592411,,,,29.2716,,
1982-01-08 00.00.00,,10.627015,,,,29.5585,,
1982-01-11 00.00.00,,10.5352188,,,,28.8761,,
1982-01-12 00.00.00,,10.5105063,,,,29.0486,,
1982-01-13 00.00.00,,10.4429638,,,,28.3898,,
1982-01-14 00.00.00,,10.5366487,,,,28.273,,
1982-01-15 00.00.00,,10.6321515,,,,28.6523,,
1982-01-18 00.00.00,,10.597184,,,,28.106,,
1982-01-19 00.00.00,,10.537023,,,,28.402,,
1982-01-20 00.00.00,,10.5330045,,,,27.9461,,
1982-01-21 00.00.00,,10.5640775,,,,28.247,,
1982-01-22 00.00.00,,10.63692,,,,28.5201,,
1982-01-25 00.00.00,,10.7042058,,,,28.4487,,
1982-01-26 00.00.00,,10.6197585,,,,28.5575,,
1982-01-27 00.00.00,,10.72544,,,,29.0798,,
1982-01-28 00.00.00,,10.8760575,,,,29.2802,,
1982-01-29 00.00.00,,10.9491205,,,,29.4217,1.7224,
1982-02-01 00.00.00,,10.8742583,,,,29.212,,
1982-02-02 00.00.00,,10.792773,,,,29.0713,,
1982-02-03 00.00.00,,10.80573,,,,29.2005,,
1982-02-04 00.00.00,,10.677664,,,,29.3185,,
1982-02-05 00.00.00,,10.786763,,,,29.5488,,
1982-02-08 00.00.00,,10.6616452,,,,29.3091,,
1982-02-09 00.00.00,,10.6185082,,,,29.3773,,
1982-02-10 00.00.00,,10.673982,,,,29.6357,,
1982-02-11 00.00.00,,10.6563455,,,,29.431,,
1982-02-12 00.00.00,,10.575023,,,,29.2374,,
1982-02-15 00.00.00,,10.519259,,,,29.0631,,
1982-02-16 00.00.00,,10.6258033,,,,29.429,,
1982-02-17 00.00.00,,10.651086,,,,29.3964,,
1982-02-18 00.00.00,,10.609201,,,,28.7646,,
1982-02-19 00.00.00,,10.5843952,,,,28.5652,,
1982-02-22 00.00.00,,10.706892,,,,28.6301,,
1982-02-23 00.00.00,,10.7445812,,,,28.6851,,
1982-02-24 00.00.00,,10.7923935,,,,28.7842,,
1982-02-25 00.00.00,,10.766653,,,,29.1456,,
1982-02-26 00.00.00,,10.7719425,,,,28.9627,1.7471,
1982-03-01 00.00.00,,10.771662,,,,28.9722,,
1982-03-02 00.00.00,,10.6977002,,,,28.8205,,
1982-03-03 00.00.00,,10.6172294,,,,28.1886,,
1982-03-04 00.00.00,,10.49718,,,,27.5468,,
1982-03-05 00.00.00,,10.3912102,,,,26.9726,,
1982-03-08 00.00.00,,10.3011662,,,,26.0186,,
1982-03-09 00.00.00,,10.3947985,,,,26.1918,,
1982-03-10 00.00.00,,10.3947504,,,,26.3669,,
1982-03-11 00.00.00,,10.4298952,,,,26.399,,
1982-03-12 00.00.00,,10.3639553,,,,25.7743,,
1982-03-15 00.00.00,,10.3667025,,,,24.882,,
1982-03-16 00.00.00,,10.327075,,,,25.9276,,
1982-03-17 00.00.00,,10.2932948,,,,25.1931,,
1982-03-18 00.00.00,,10.46209,,,,25.664,,
1982-03-19 00.00.00,,10.568832,,,,25.56,,
1982-03-22 00.00.00,,10.682222,,,,25.9768,,
1982-03-23 00.00.00,,10.7908125,,,,26.7516,,
1982-03-24 00.00.00,,10.817246,,,,27.0045,,
1982-03-25 00.00.00,,10.802113,,,,26.728,,
1982-03-26 00.00.00,,10.709166,,,,26.2875,,
1982-03-29 00.00.00,,10.8114028,,,,26.2938,,
1982-03-30 00.00.00,,10.767309,,,,26.6858,,
1982-03-31 00.00.00,,10.75811,,,,26.3296,1.7668,
1982-04-01 00.00.00,,10.887111,,,,26.899,,
1982-04-02 00.00.00,,10.9669725,,,,26.9165,,
1982-04-05 00.00.00,,10.9286437,,,,27.7847,,
1982-04-06 00.00.00,,10.9033254,,,,28.3966,,
1982-04-07 00.00.00,,10.944254,,,,29.1342,,
1982-04-08 00.00.00,,11.008197,,,,29.069,,
1982-04-09 00.00.00,,10.9882305,,,,,,
1982-04-12 00.00.00,,10.980691,,,,,,
1982-04-13 00.00.00,,10.9309068,,,,28.9835,,
1982-04-14 00.00.00,,10.894338,,,,30.0368,,
1982-04-15 00.00.00,,10.9038825,,,,29.8773,,
1982-04-16 00.00.00,,10.9209002,,,,29.8108,,
1982-04-19 00.00.00,,10.9332108,,,,29.3008,,
1982-04-20 00.00.00,,10.899312,,,,27.9888,,
1982-04-21 00.00.00,,10.8902716,,,,28.2185,,
1982-04-22 00.00.00,,10.970375,,,,28.0313,,
1982-04-23 00.00.00,,11.083864,,,,28.6238,,
1982-04-26 00.00.00,,11.126474,,,,28.792,,
1982-04-27 00.00.00,,11.032525,,,,28.3159,,
1982-04-28 00.00.00,,10.9441303,,,,28.3334,,
1982-04-29 00.00.00,,10.833119,,,,27.7431,,
1982-04-30 00.00.00,,10.882912,,,,28.7555,1.8099,
1982-05-03 00.00.00,,10.8085185,,,,,,
1982-05-04 00.00.00,,10.9124575,,,,27.152,,
1982-05-05 00.00.00,,10.871415,,,,26.7167,,
1982-05-06 00.00.00,,10.9135275,,,,26.1746,,
1982-05-07 00.00.00,,10.930095,,,,26.0268,,
1982-05-10 00.00.00,,10.846125,,,,25.4975,,
1982-05-11 00.00.00,,10.8965,,,,25.7494,,
1982-05-12 00.00.00,,10.8709776,,,,25.6183,,
1982-05-13 00.00.00,,10.861658,,,,25.7518,,
1982-05-14 00.00.00,,10.874492,,,,26.0601,,
1982-05-17 00.00.00,,10.78974,,,,26.403,,
1982-05-18 00.00.00,,10.74822,,,,26.533,,
1982-05-19 00.00.00,,10.748547,,,,26.9838,,
1982-05-20 00.00.00,,10.675655,,,,26.9547,,
1982-05-21 00.00.00,,10.645668,,,,26.5045,,
1982-05-24 00.00.00,,10.6050288,,,,25.685,,
1982-05-25 00.00.00,,10.623102,,,,25.7565,,
1982-05-26 00.00.00,,10.615995,,,,26.0567,,
1982-05-27 00.00.00,,10.612604,,,,25.7455,,
1982-05-28 00.00.00,,10.61072,,,,25.9875,1.8363,
1982-05-31 00.00.00,,10.613117,,,,,,
1982-06-01 00.00.00,,10.6657128,,,,25.6833,,
1982-06-02 00.00.00,,10.6792628,,,,25.7268,,
1982-06-03 00.00.00,,10.6740275,,,,25.8362,,
1982-06-04 00.00.00,,10.575735,,,,25.7231,,
1982-06-07 00.00.00,,10.5720367,,,,26.3794,,
1982-06-08 00.00.00,,10.60392,,,,26.826,,
1982-06-09 00.00.00,,10.594064,,,,26.7809,,
1982-06-10 00.00.00,,10.580488,,,,26.8915,,
1982-06-11 00.00.00,,10.67081,,,,26.6055,,
1982-06-14 00.00.00,,10.778049,,,,26.8468,,
1982-06-15 00.00.00,,10.725025,,,,26.3813,,
1982-06-16 00.00.00,,10.686587,,,,26.6597,,
1982-06-17 00.00.00,,10.609088,,,,26.1337,,
1982-06-18 00.00.00,,10.628139,,,,26.2746,,
1982-06-21 00.00.00,,10.6014245,,,,25.4241,,
1982-06-22 00.00.00,,10.631705,,,,25.7944,,
1982-06-23 00.00.00,,10.7852355,,,,25.9844,,
1982-06-24 00.00.00,,10.78824,,,,26.4798,,
1982-06-25 00.00.00,,10.7664025,,,,26.2501,,
1982-06-28 00.00.00,,10.836758,,,,26.5142,,
1982-06-29 00.00.00,,10.710686,,,,26.2959,,
1982-06-30 00.00.00,,10.755789,,,,27.0192,1.8136,
1982-07-01 00.00.00,,10.71657,,,,26.5264,,
1982-07-02 00.00.00,,10.641369,,,,26.8027,,
1982-07-05 00.00.00,,10.630228,,,,27.0169,,
1982-07-06 00.00.00,,10.6280355,,,,26.7616,,
1982-07-07 00.00.00,,10.6520325,,,,26.6106,,
1982-07-08 00.00.00,,10.677553,,,,27.2902,,
1982-07-09 00.00.00,,10.706535,,,,28.2838,,
1982-07-12 00.00.00,,10.7751788,,,,29.2836,,
1982-07-13 00.00.00,,10.850112,,,,30.456,,
1982-07-14 00.00.00,,10.903378,,,,30.4864,,
1982-07-15 00.00.00,,10.8951,,,,30.2091,,
1982-07-16 00.00.00,,10.8527115,,,,29.7205,,
1982-07-19 00.00.00,,10.893166,,,,29.6939,,
1982-07-20 00.00.00,,10.873143,,,,29.524,,
1982-07-21 00.00.00,,10.800963,,,,30.8226,,
1982-07-22 00.00.00,,10.825806,,,,29.7579,,
1982-07-23 00.00.00,,10.7255185,,,,30.2042,,
1982-07-26 00.00.00,,10.7410803,,,,29.4921,,
1982-07-27 00.00.00,,10.708629,,,,29.6104,,
1982-07-28 00.00.00,,10.6803645,,,,29.5471,,
1982-07-29 00.00.00,,10.6627485,,,,29.2581,,
1982-07-30 00.00.00,,10.655938,,,,29.3865,1.8854,
1982-08-02 00.00.00,,10.6809045,,,,29.7506,,
1982-08-03 00.00.00,,10.665987,,,,29.6513,,
1982-08-04 00.00.00,,10.677312,,,,29.916,,
1982-08-05 00.00.00,,10.6049715,,,,29.9896,,
1982-08-06 00.00.00,,10.501902,,,,29.9415,,
1982-08-09 00.00.00,,10.434534,,,,29.3832,,
1982-08-10 00.00.00,,10.45625,,,,29.5969,,
1982-08-11 00.00.00,,10.4251595,,,,29.298,,
1982-08-12 00.00.00,,10.352331,,,,29.2739,,
1982-08-13 00.00.00,,10.474016,,,,29.5412,,
1982-08-16 00.00.00,,10.502952,,,,29.9715,,
1982-08-17 00.00.00,,10.7470435,,,,29.4771,,
1982-08-18 00.00.00,,10.824134,,,,30.9812,,
1982-08-19 00.00.00,,10.849638,,,,30.9216,,
1982-08-20 00.00.00,,11.024868,,,,33.1037,,
1982-08-23 00.00.00,,11.2512575,,,,33.8284,,
1982-08-24 00.00.00,,11.1049352,,,,34.5283,,
1982-08-25 00.00.00,,11.2784,,,,34.0048,,
1982-08-26 00.00.00,,11.419356,,,,35.5284,,
1982-08-27 00.00.00,,11.44568,,,,36.157,,
1982-08-30 00.00.00,,11.5415092,,,,,,
1982-08-31 00.00.00,,11.5848495,,,,35.8622,1.9685,
1982-09-01 00.00.00,,11.5454415,,,,35.277,,
1982-09-02 00.00.00,,11.663955,,,,35.5868,,
1982-09-03 00.00.00,,11.849289,,,,39.4485,,
1982-09-06 00.00.00,,11.849289,,,,41.0958,,
1982-09-07 00.00.00,,11.809863,,,,41.7749,,
1982-09-08 00.00.00,,11.889602,,,,40.0636,,
1982-09-09 00.00.00,,11.9086688,,,,40.8799,,
1982-09-10 00.00.00,,12.05116,,,,40.6794,,
1982-09-13 00.00.00,,11.9781155,,,,39.0929,,
1982-09-14 00.00.00,,12.04572,,,,40.3374,,
1982-09-15 00.00.00,,12.1158066,,,,39.3517,,
1982-09-16 00.00.00,,12.0620125,,,,39.8044,,
1982-09-17 00.00.00,,11.9440365,,,,39.0065,,
1982-09-20 00.00.00,,11.8054928,,,,37.0285,,
1982-09-21 00.00.00,,12.021576,,,,37.4467,,
1982-09-22 00.00.00,,12.0092335,,,,38.8503,,
1982-09-23 00.00.00,,12.00226,,,,38.2676,,
1982-09-24 00.00.00,,11.961545,,,,37.8741,,
1982-09-27 00.00.00,,12.0010268,,,,36.6479,,
1982-09-28 00.00.00,,11.995278,,,,36.4421,,
1982-09-29 00.00.00,,11.8890576,,,,36.2547,,
1982-09-30 00.00.00,,11.7769073,,,,35.1246,2.0381,
1982-10-01 00.00.00,,11.841686,,,,35.5569,,
1982-10-04 00.00.00,,11.8453883,,,,34.6134,,
1982-10-05 00.00.00,,11.886624,,,,34.8883,,
1982-10-06 00.00.00,,12.14157,,,,36.057,,
1982-10-07 00.00.00,,12.343492,,,,37.1209,,
1982-10-08 00.00.00,,12.6948,,,,38.7102,,
1982-10-11 00.00.00,,12.94512,,,,38.442,,
1982-10-12 00.00.00,,12.826,,,,38.83,,
1982-10-13 00.00.00,,13.072431,,,,38.1695,,
1982-10-14 00.00.00,,13.0232018,,,,40.1072,,
1982-10-15 00.00.00,,12.9077925,,,,38.7628,,
1982-10-18 00.00.00,,12.964744,,,,37.8573,,
1982-10-19 00.00.00,,12.9854758,,,,39.0617,,
1982-10-20 00.00.00,,13.1210964,,,,37.4483,,
1982-10-21 00.00.00,,13.1232985,,,,38.5141,,
1982-10-22 00.00.00,,13.140495,,,,38.2204,,
1982-10-25 00.00.00,,12.802786,,,,37.5903,,
1982-10-26 00.00.00,,12.786816,,,,37.5648,,
1982-10-27 00.00.00,,12.8350112,,,,37.3803,,
1982-10-28 00.00.00,,12.815616,,,,37.7261,,
1982-10-29 00.00.00,,12.778883,,,,38.1348,2.1314,
1982-11-01 00.00.00,,12.85936,,,,38.2389,,
1982-11-02 00.00.00,,13.044625,,,,38.5745,,
1982-11-03 00.00.00,,13.390124,,,,38.3254,,
1982-11-04 00.00.00,,13.4611348,,,,38.3655,,
1982-11-05 00.00.00,,13.4797635,,,,37.7629,,
1982-11-08 00.00.00,,13.4051205,,,,37.0394,,
1982-11-09 00.00.00,,13.518657,,,,37.0167,,
1982-11-10 00.00.00,,13.52694,,,,37.1133,,
1982-11-11 00.00.00,,13.519716,,,,36.2329,,
1982-11-12 00.00.00,,13.4545038,,,,36.1304,,
1982-11-15 00.00.00,,13.278412,,,,36.5546,,
1982-11-16 00.00.00,,13.0833645,,,,36.6954,,
1982-11-17 00.00.00,,13.1985653,,,,37.1353,,
1982-11-18 00.00.00,,13.2757205,,,,36.7446,,
1982-11-19 00.00.00,,13.152705,,,,37.1748,,
1982-11-22 00.00.00,,13.1598,,,,36.945,,
1982-11-23 00.00.00,,12.91983,,,,36.2355,,
1982-11-24 00.00.00,,12.918345,,,,36.2186,,
1982-11-25 00.00.00,,12.91215,,,,36.3292,,
1982-11-26 00.00.00,,12.934688,,,,36.9291,,
1982-11-29 00.00.00,,12.789787,,,,37.9099,,
1982-11-30 00.00.00,,12.911364,,,,37.8012,2.1459,
1982-12-01 00.00.00,,13.0711935,,,,38.2797,,
1982-12-02 00.00.00,,12.93698,,,,38.3775,,
1982-12-03 00.00.00,,12.9085718,,,,37.6938,,
1982-12-06 00.00.00,,13.111462,,,,38.0243,,
1982-12-07 00.00.00,,13.1767398,,,,38.7802,,
1982-12-08 00.00.00,,13.1365478,,,,38.1254,,
1982-12-09 00.00.00,,13.0754475,,,,37.7891,,
1982-12-10 00.00.00,,13.0396035,,,,37.5943,,
1982-12-13 00.00.00,,13.1724158,,,,38.2919,,
1982-12-14 00.00.00,,12.947508,,,,38.6259,,
1982-12-15 00.00.00,,12.849575,,,,37.8438,,
1982-12-16 00.00.00,,12.7187185,,,,37.6634,,
1982-12-17 00.00.00,,12.8863768,,,,37.44,,
1982-12-20 00.00.00,,12.722064,,,,37.5093,,
1982-12-21 00.00.00,,12.7883915,,,,37.4696,,
1982-12-22 00.00.00,,12.854709,,,,37.9715,,
1982-12-23 00.00.00,,12.88963,,,,37.6659,,
1982-12-24 00.00.00,,12.9251585,,,,,,
1982-12-27 00.00.00,,13.034077,,,,,,
1982-12-28 00.00.00,,12.966804,,,,,,
1982-12-29 00.00.00,,13.0351927,,,,38.4863,,
1982-12-30 00.00.00,,13.054646,,,,38.4024,,
1982-12-31 00.00.00,,13.002408,,,,,2.1878,
1983-01-03 00.00.00,,12.905522,,,,,,
1983-01-04 00.00.00,,13.0384405,,,,37.4658,,
1983-01-05 00.00.00,,13.0433218,,,,37.6003,,
1983-01-06 00.00.00,,13.2379198,,,,37.644,,
1983-01-07 00.00.00,,13.2760192,,,,38.5136,,
1983-01-10 00.00.00,,13.334246,,,,39.0102,,
1983-01-11 00.00.00,,13.247842,,,,40.056,,
1983-01-12 00.00.00,,13.329472,,,,39.9776,,
1983-01-13 00.00.00,,13.233346,,,,40.3294,,
1983-01-14 00.00.00,,13.383811,,,,40.2547,,
1983-01-17 00.00.00,,13.4236133,,,,41.4627,,
1983-01-18 00.00.00,,13.4892675,,,,40.8613,,
1983-01-19 00.00.00,,13.4960065,,,,42.0927,,
1983-01-20 00.00.00,,13.546218,,,,41.465,,
1983-01-21 00.00.00,,13.549158,,,,41.6858,,
1983-01-24 00.00.00,,13.244292,,,,41.2692,,
1983-01-25 00.00.00,,13.16905,,,,41.5438,,
1983-01-26 00.00.00,,13.265003,,,,41.4984,,
1983-01-27 00.00.00,,13.3690125,,,,42.4135,,
1983-01-28 00.00.00,,13.501866,,,,42.2897,,
1983-01-31 00.00.00,,13.6774965,,,,43.2317,2.1837,
1983-02-01 00.00.00,,13.571123,,,,44.0615,,
1983-02-02 00.00.00,,13.663848,,,,43.6467,,
1983-02-03 00.00.00,,13.597066,,,,43.6031,,
1983-02-04 00.00.00,,13.724188,,,,43.3446,,
1983-02-07 00.00.00,,13.698564,,,,42.3331,,
1983-02-08 00.00.00,,13.6527255,,,,42.6889,,
1983-02-09 00.00.00,,13.567995,,,,42.0874,,
1983-02-10 00.00.00,,13.6705382,,,,42.2493,,
1983-02-11 00.00.00,,13.690125,,,,42.832,,
1983-02-14 00.00.00,,13.848455,,,,42.6926,,
1983-02-15 00.00.00,,13.8496475,,,,43.3626,,
1983-02-16 00.00.00,,13.674488,,,,42.9174,,
1983-02-17 00.00.00,,13.7399754,,,,42.8684,,
1983-02-18 00.00.00,,13.7376,,,,42.6968,,
1983-02-21 00.00.00,,13.70792,,,,42.7816,,
1983-02-22 00.00.00,,13.649741,,,,41.5952,,
1983-02-23 00.00.00,,13.749069,,,,40.465,,
1983-02-24 00.00.00,,13.9328305,,,,40.7669,,
1983-02-25 00.00.00,,14.01628,,,,39.9685,,
1983-02-28 00.00.00,,13.950897,,,,35.417,2.2396,
1983-03-01 00.00.00,,14.1035715,,,,35.9559,,
1983-03-02 00.00.00,,14.2131995,,,,37.2595,,
1983-03-03 00.00.00,,14.3093115,,,,37.1732,,
1983-03-04 00.00.00,,14.2724705,,,,35.5369,,
1983-03-07 00.00.00,,14.334209,,,,36.2055,,
1983-03-08 00.00.00,,14.196736,,,,36.1764,,
1983-03-09 00.00.00,,14.2896782,,,,36.9448,,
1983-03-10 00.00.00,,14.211884,,,,37.5189,,
1983-03-11 00.00.00,,14.228256,,,,36.4994,,
1983-03-14 00.00.00,,14.02884,,,,36.6368,,
1983-03-15 00.00.00,,14.0977212,,,,37.1758,,
1983-03-16 00.00.00,,14.052324,,,,35.9502,,
1983-03-17 00.00.00,,14.070462,,,,35.8606,,
1983-03-18 00.00.00,,14.140155,,,,36.4814,,
1983-03-21 00.00.00,,14.0689587,,,,35.6781,,
1983-03-22 00.00.00,,14.055165,,,,36.0801,,
1983-03-23 00.00.00,,14.241964,,,,35.342,,
1983-03-24 00.00.00,,14.2928467,,,,35.6956,,
1983-03-25 00.00.00,,14.2296375,,,,35.3487,,
1983-03-28 00.00.00,,14.233785,,,,35.3467,,
1983-03-29 00.00.00,,14.1864415,,,,35.641,,
1983-03-30 00.00.00,,14.2895385,,,,36.0211,,
1983-03-31 00.00.00,,14.329575,,,,35.7722,2.2335,
1983-04-01 00.00.00,,14.312961,,,,,,
1983-04-04 00.00.00,,14.268849,,,,,,
1983-04-05 00.00.00,,14.2123125,,,,36.6472,,
1983-04-06 00.00.00,,14.212488,,,,36.7225,,
1983-04-07 00.00.00,,14.2622605,,,,36.5506,,
1983-04-08 00.00.00,,14.3472758,,,,36.3012,,
1983-04-11 00.00.00,,14.5161695,,,,36.6685,,
1983-04-12 00.00.00,,14.631942,,,,37.2381,,
1983-04-13 00.00.00,,14.792888,,,,37.1945,,
1983-04-14 00.00.00,,14.9149275,,,,37.7796,,
1983-04-15 00.00.00,,14.9601675,,,,37.7791,,
1983-04-18 00.00.00,,15.1902138,,,,38.6628,,
1983-04-19 00.00.00,,15.039732,,,,38.2189,,
1983-04-20 00.00.00,,15.2207222,,,,37.9011,,
1983-04-21 00.00.00,,15.2041777,,,,38.3574,,
1983-04-22 00.00.00,,15.17801,,,,38.0103,,
1983-04-25 00.00.00,,15.136256,,,,38.3884,,
1983-04-26 00.00.00,,15.312255,,,,37.9538,,
1983-04-27 00.00.00,,15.3279013,,,,37.834,,
1983-04-28 00.00.00,,15.4552015,,,,37.5152,,
1983-04-29 00.00.00,,15.572012,,,,37.6452,2.2831,
1983-05-02 00.00.00,,15.44025,,,,,,
1983-05-03 00.00.00,,15.434125,,,,37.9313,,
1983-05-04 00.00.00,,15.4498763,,,,37.7033,,
1983-05-05 00.00.00,,15.514252,,,,37.7796,,
1983-05-06 00.00.00,,15.6286095,,,,37.5834,,
1983-05-09 00.00.00,,15.577996,,,,37.6712,,
1983-05-10 00.00.00,,15.5977447,,,,38.6395,,
1983-05-11 00.00.00,,15.5306438,,,,38.4856,,
1983-05-12 00.00.00,,15.49644,,,,38.2582,,
1983-05-13 00.00.00,,15.49905,,,,38.3887,,
1983-05-16 00.00.00,,15.49314,,,,38.2809,,
1983-05-17 00.00.00,,15.485217,,,,38.6648,,
1983-05-18 00.00.00,,15.5370527,,,,38.8624,,
1983-05-19 00.00.00,,15.589025,,,,39.2586,,
1983-05-20 00.00.00,,15.5168883,,,,38.7723,,
1983-05-23 00.00.00,,15.571285,,,,38.3849,,
1983-05-24 00.00.00,,15.7841125,,,,38.897,,
1983-05-25 00.00.00,,15.8811824,,,,39.3776,,
1983-05-26 00.00.00,,15.921246,,,,39.336,,
1983-05-27 00.00.00,,15.9266168,,,,39.3197,,
1983-05-30 00.00.00,,15.9230197,,,,,,
1983-05-31 00.00.00,,15.854352,,,,39.55,2.2576,
1983-06-01 00.00.00,,15.908016,,,,37.392,,
1983-06-02 00.00.00,,15.9676055,,,,37.5478,,
1983-06-03 00.00.00,,15.990201,,,,37.4671,,
1983-06-06 00.00.00,,16.14723,,,,37.4518,,
1983-06-07 00.00.00,,15.9913237,,,,36.753,,
1983-06-08 00.00.00,,15.827164,,,,36.8946,,
1983-06-09 00.00.00,,15.8726456,,,,37.3417,,
1983-06-10 00.00.00,,15.89533,,,,37.5471,,
1983-06-13 00.00.00,,16.0633645,,,,37.6449,,
1983-06-14 00.00.00,,16.13511,,,,37.3228,,
1983-06-15 00.00.00,,16.2218912,,,,37.4263,,
1983-06-16 00.00.00,,16.3456955,,,,37.6303,,
1983-06-17 00.00.00,,16.4972808,,,,38.0432,,
1983-06-20 00.00.00,,16.474172,,,,37.958,,
1983-06-21 00.00.00,,16.61563,,,,37.8978,,
1983-06-22 00.00.00,,16.5106087,,,,38.0027,,
1983-06-23 00.00.00,,16.5335809,,,,38.0931,,
1983-06-24 00.00.00,,16.5901185,,,,38.475,,
1983-06-27 00.00.00,,16.591036,,,,38.3004,,
1983-06-28 00.00.00,,16.326072,,,,38.0016,,
1983-06-29 00.00.00,,16.382353,,,,37.938,,
1983-06-30 00.00.00,,16.4615513,,,,37.9496,2.2654,
1983-07-01 00.00.00,,16.56621,,,,38.0557,,
1983-07-04 00.00.00,,16.5387825,,,,38.0328,,
1983-07-05 00.00.00,,16.5531725,,,,37.9738,,
1983-07-06 00.00.00,,16.667328,,,,38.0159,,
1983-07-07 00.00.00,,16.6109945,,,,38.0713,,
1983-07-08 00.00.00,,16.587379,,,,39.3837,,
1983-07-11 00.00.00,,16.68016,,,,39.9289,,
1983-07-12 00.00.00,,16.502817,,,,39.8005,,
1983-07-13 00.00.00,,16.440345,,,,39.6061,,
1983-07-14 00.00.00,,16.467948,,,,39.4175,,
1983-07-15 00.00.00,,16.4816213,,,,39.4276,,
1983-07-18 00.00.00,,16.4425428,,,,39.3592,,
1983-07-19 00.00.00,,16.5322925,,,,39.5147,,
1983-07-20 00.00.00,,16.7998075,,,,39.7202,,
1983-07-21 00.00.00,,16.9268632,,,,40.0634,,
1983-07-22 00.00.00,,16.9047515,,,,39.5337,,
1983-07-25 00.00.00,,16.997778,,,,39.6258,,
1983-07-26 00.00.00,,17.102007,,,,39.9545,,
1983-07-27 00.00.00,,17.068623,,,,40.2295,,
1983-07-28 00.00.00,,16.9602322,,,,40.2778,,
1983-07-29 00.00.00,,16.82252,,,,40.1533,2.2233,
1983-08-01 00.00.00,,16.92345,,,,39.6342,,
